1779691145.753989990	device,VRAM Total Memory (B),VRAM Total Used Memory (B) card0,25753026560,22782914560  
1779691146.096878964	device,VRAM Total Memory (B),VRAM Total Used Memory (B) card0,25753026560,22782914560  
1779691146.441745435	device,VRAM Total Memory (B),VRAM Total Used Memory (B) card0,25753026560,22782914560  
1779691146.786942300	device,VRAM Total Memory (B),VRAM Total Used Memory (B) card0,25753026560,22782914560  
1779691147.131708688	device,VRAM Total Memory (B),VRAM Total Used Memory (B) card0,25753026560,22782914560  
1779691147.473320120	device,VRAM Total Memory (B),VRAM Total Used Memory (B) card0,25753026560,22782914560  
1779691147.813096200	device,VRAM Total Memory (B),VRAM Total Used Memory (B) card0,25753026560,22782914560  
1779691148.159047204	device,VRAM Total Memory (B),VRAM Total Used Memory (B) card0,25753026560,22782914560  
1779691148.502107493	device,VRAM Total Memory (B),VRAM Total Used Memory (B) card0,25753026560,22782914560  
1779691148.848105599	device,VRAM Total Memory (B),VRAM Total Used Memory (B) card0,25753026560,22782914560  
1779691149.190487872	device,VRAM Total Memory (B),VRAM Total Used Memory (B) card0,25753026560,22782914560  
1779691149.533615764	device,VRAM Total Memory (B),VRAM Total Used Memory (B) card0,25753026560,22782914560  
1779691149.876072900	device,VRAM Total Memory (B),VRAM Total Used Memory (B) card0,25753026560,22782914560  
1779691150.219864898	device,VRAM Total Memory (B),VRAM Total Used Memory (B) card0,25753026560,22782914560  
1779691150.562057043	device,VRAM Total Memory (B),VRAM Total Used Memory (B) card0,25753026560,22782914560  
1779691150.906565579	device,VRAM Total Memory (B),VRAM Total Used Memory (B) card0,25753026560,22782914560  
1779691151.248556106	device,VRAM Total Memory (B),VRAM Total Used Memory (B) card0,25753026560,22782914560  
1779691151.593428567	device,VRAM Total Memory (B),VRAM Total Used Memory (B) card0,25753026560,22782914560  
1779691151.936143723	device,VRAM Total Memory (B),VRAM Total Used Memory (B) card0,25753026560,22782914560  
1779691152.277677081	device,VRAM Total Memory (B),VRAM Total Used Memory (B) card0,25753026560,22782914560  
1779691152.620590814	device,VRAM Total Memory (B),VRAM Total Used Memory (B) card0,25753026560,22782918656  
1779691152.962818140	device,VRAM Total Memory (B),VRAM Total Used Memory (B) card0,25753026560,22782926848  
1779691153.304842008	device,VRAM Total Memory (B),VRAM Total Used Memory (B) card0,25753026560,22782926848  
1779691153.646098135	device,VRAM Total Memory (B),VRAM Total Used Memory (B) card0,25753026560,22782930944  
1779691153.989910794	device,VRAM Total Memory (B),VRAM Total Used Memory (B) card0,25753026560,22782935040  
